aircraft_id,tail_number,aircraft_model,airline,status,creation_date
9532,N555LV,B737-700,Southwest Airlines,Active,2015-06-07T14:11:00.000
9531,N910AT,B717-,Delta Air Lines,Active,2015-06-06T17:50:00.000
9516,N7203C,METROLINER,DHL Express (USA),Active,2015-06-02T06:47:00.000
9515,N656GT,B767-200,DHL Express (USA),Active,2015-06-01T11:07:00.000
9514,CS-TFT,B767-300,Swissport USA,Active,2015-06-01T05:57:00.000
9513,N922US,A321-200,US Airways,Inactive,2015-06-01T01:50:00.000
9512,N943JB,A321-200,JetBlue Airways,Active,2015-05-31T09:27:00.000
9511,N910SW,CRJ-200,Skywest Airlines,Active,2015-05-30T16:15:00.000
9494,N984CA,CRJ-200,Skywest Airlines,Active,2015-05-28T09:00:00.000
9493,N3827,B737-900,Delta Air Lines,Active,2015-05-27T18:21:00.000
9492,N5651,B757-200,Delta Air Lines,Active,2015-05-27T18:19:00.000
9491,N5803,B757-300,Delta Air Lines,Active,2015-05-27T18:17:00.000
9490,N944JB,A321-200,JetBlue Airways,Active,2015-05-27T11:12:00.000
9489,N937JB,A321-200,JetBlue Airways,Active,2015-05-25T16:41:00.000
9488,N511NW,B757-200,Delta Air Lines,Active,2015-05-25T14:22:00.000
9487,N134SY,EMB-170,Skywest Airlines,Active,2015-05-24T17:41:00.000
9486,N3814,B737-900,Delta Air Lines,Active,2015-05-24T16:23:00.000
9485,N3831,B737-900,Delta Air Lines,Active,2015-05-24T16:21:00.000
9484,N27908,B787-8,United Airlines,Active,2015-05-24T10:31:00.000
9483,N477CA,CRJ-200,Skywest Airlines,Active,2015-05-23T06:24:00.000
9482,N140SY,E175-,Skywest Airlines,Active,2015-05-23T06:23:00.000
9481,N363CZ,EMB-170,Compass Airlines,Active,2015-05-21T18:02:00.000
9480,CGAQL,A319-,Air Canada,Active,2015-05-21T06:18:00.000
9479,268,A319-,Air Canada,Active,2015-05-21T06:17:00.000
9478,N839DN,B737-900,Delta Air Lines,Active,2015-05-20T17:51:00.000
9477,N833DN,B737-900,Delta Air Lines,Active,2015-05-19T18:07:00.000
9476,N845MH,B767-400ER,Delta Air Lines,Active,2015-05-17T10:18:00.000
9475,N142SY,E175-,Skywest Airlines,Active,2015-05-17T06:10:00.000
9474,N926UW,A321-200,US Airways,Inactive,2015-05-17T04:27:00.000
9473,N923US,A321-200,US Airways,Inactive,2015-05-17T04:25:00.000
9472,N835DN,B737-900,Delta Air Lines,Active,2015-05-16T17:40:00.000
9471,N138SY,E175-,Skywest Airlines,Active,2015-05-16T08:44:00.000
9452,N141SY,E175-,Skywest Airlines,Active,2015-05-09T11:56:00.000
9451,ZK-OKP,B777-300,Air New Zealand,Active,2015-05-08T11:31:00.000
9431,B16712,B777-300,EVA Airways,Active,2015-05-05T17:15:00.000
9413,B18716,B747-400,China Airlines,Active,2015-05-01T15:45:00.000
9412,N567WN,B737-700,Southwest Airlines,Active,2015-04-30T20:09:00.000
9411,N611QX,CRJ-700,Compass Airlines,Active,2015-04-29T17:24:00.000
9398,B18718,B747-400,China Airlines,Active,2015-04-24T16:13:00.000
9397,N139SY,E175-,Skywest Airlines,Active,2015-04-24T12:12:00.000
9396,B16710,B777-300,EVA Airways,Active,2015-04-23T18:23:00.000
9395,N358FE,MD-11,Federal Express,Active,2015-04-23T06:50:00.000
9394,N919US,A321-200,US Airways,Inactive,2015-04-22T05:06:00.000
9393,N986SW,CRJ-200,Skywest Airlines,Active,2015-04-21T06:12:00.000
9392,N121SY,E175-,Skywest Airlines,Active,2015-04-20T11:58:00.000
9391,N916US,A321-200,US Airways,Inactive,2015-04-20T05:34:00.000
9384,N718SK,CRJ-700,Skywest Airlines,Active,2015-04-12T21:02:00.000
9383,N765SK,CRJ-700,Skywest Airlines,Active,2015-04-12T08:53:00.000
9382,N131SK,EMB-170,Skywest Airlines,Inactive,2015-04-09T12:44:00.000
9381,N120SY,E175-,Skywest Airlines,Active,2015-04-08T13:47:00.000
9380,N120SJ,EMB-170,Skywest Airlines,Inactive,2015-04-08T13:45:00.000
9379,N476AF,METROLINER,DHL Express (USA),Active,2015-04-08T05:41:00.000
9378,N915US,A321-200,US Airways,Inactive,2015-04-08T05:32:00.000
9377,N138SW,E175-,Skywest Airlines,Inactive,2015-04-07T05:20:00.000
9376,N7703A,B737-700,Southwest Airlines,Active,2015-04-06T17:56:00.000
9375,N136SY,EMB-170,Skywest Airlines,Active,2015-04-05T14:12:00.000
9374,N967SW,CRJ-200,Skywest Airlines,Active,2015-04-04T11:08:00.000
9373,N594SW,CRJ-200,Skywest Airlines,Active,2015-04-03T21:47:00.000
9372,N834DN,B737-900,Delta Air Lines,Active,2015-04-03T21:36:00.000
9371,N719SK,CRJ-700,Skywest Airlines,Active,2015-04-03T08:26:00.000
9351,N585UW,A321-100,US Airways,Inactive,2015-03-31T05:08:00.000
9331,N130SY,E175-,Skywest Airlines,Active,2015-03-28T07:57:00.000
9312,N119SY,E175-,Skywest Airlines,Active,2015-03-24T06:42:00.000
9311,N583UW,A321-200,US Airways,Inactive,2015-03-21T22:48:00.000
9299,N362NB,A319-,Delta Air Lines,Active,2015-03-12T17:00:00.000
9298,N132SY,E175-,Skywest Airlines,Active,2015-03-12T12:39:00.000
9297,N752AX,B767-200,DHL Express (USA),Active,2015-03-12T11:10:00.000
9296,N572UW,A321-200,US Airways,Inactive,2015-03-12T10:49:00.000
9295,920US,A321-200,US Airways,Inactive,2015-03-11T22:08:00.000
9294,N122SY,E175-,Skywest Airlines,Active,2015-03-11T13:23:00.000
9293,N128SY,E175-,Skywest Airlines,Active,2015-03-11T12:26:00.000
9292,N749FE,MD-11,Federal Express,Active,2015-03-09T22:29:00.000
9291,N668FE,A300-600,Federal Express,Active,2015-03-09T17:31:00.000
9273,N402KZ,B747-400,Kalitta Air,Active,2015-03-07T10:07:00.000
9272,B18701,B747-400,China Airlines,Active,2015-03-06T20:58:00.000
9271,N479CA,CRJ-200,Skywest Airlines,Active,2015-03-04T07:42:00.000
9251,N947DN,MD-90-30,Delta Air Lines,Active,2015-02-28T15:17:00.000
9231,N929EV,CRJ-200,Skywest Airlines,Active,2015-02-25T22:11:00.000
9215,N224SW,EMB-120,Skywest Airlines,Inactive,2015-02-19T08:55:00.000
9214,N121RZ,METROLINER,DHL Express (USA),Active,2015-02-19T05:38:00.000
9213,JA17KZ,B747-8F,Nippon Cargo Airlines,Active,2015-02-18T04:51:00.000
9212,N383FE,MD-11,Federal Express,Active,2015-02-17T14:14:00.000
9211,N837MH,B767-400ER,Delta Air Lines,Active,2015-02-16T15:46:00.000
9198,B18720,B747-400,China Airlines,Active,2015-02-11T19:59:00.000
9197,N831DN,B737-900,Delta Air Lines,Active,2015-02-11T15:07:00.000
9196,N571FE,A300-600,Federal Express,Active,2015-02-10T08:50:00.000
9195,N958DN,MD-90-30,Delta Air Lines,Active,2015-02-08T16:31:00.000
9194,B18709,B747-400,China Cargo Airlines,Active,2015-02-08T11:30:00.000
9193,N66831,B737-900,United Airlines,Active,2015-02-07T20:44:00.000
9192,N488UA,A320-200,United Airlines,Active,2015-02-07T12:39:00.000
9191,N811UA,A319-,United Airlines,Active,2015-02-07T12:38:00.000
9173,N109SY,E175-,Skywest Airlines,Active,2015-02-04T10:09:00.000
9172,N105SY,EMB-170,Skywest Airlines,Active,2015-02-03T22:16:00.000
9171,N108SY,EMB-170,Skywest Airlines,Active,2015-02-02T18:29:00.000
9166,N469UA,A320-200,United Airlines,Active,2015-01-31T19:50:00.000
9165,N68821,B737-800,United Airlines,Active,2015-01-31T19:49:00.000
9164,N852UA,A319-,United Airlines,Active,2015-01-31T16:08:00.000
9163,N460CZ,EMB-170,Compass Airlines,Active,2015-01-30T21:31:00.000
9162,N962DA,MD-90-30,Delta Air Lines,Active,2015-01-30T18:33:00.000
9161,N944DA,MD-90-30,Delta Air Lines,Active,2015-01-30T18:32:00.000
9160,N906DA,MD-90-30,Delta Air Lines,Active,2015-01-30T18:30:00.000
9159,N380DL,B737-900,Delta Air Lines,Active,2015-01-29T18:11:00.000
9158,N923DL,MD-90-30,Delta Air Lines,Active,2015-01-29T18:07:00.000
9157,N140DL,B767-300,Delta Air Lines,Active,2015-01-29T18:06:00.000
9156,JA14KZ,B747-8F,Nippon Cargo Airlines,Active,2015-01-28T03:59:00.000
9155,N384HA,A330-300,Hawaiian Airlines,Active,2015-01-27T13:12:00.000
9154,N579UW,A321-200,US Airways,Inactive,2015-01-27T12:16:00.000
9153,N934JB,A321-200,JetBlue Airways,Active,2015-01-26T17:41:00.000
9152,N942JB,A321-200,JetBlue Airways,Active,2015-01-26T05:39:00.000
9151,N801AF,C99,DHL Express (USA),Active,2015-01-26T02:23:00.000
9135,N944DN,MD-90-30,Delta Air Lines,Active,2015-01-24T15:46:00.000
9134,N945DN,MD-90-30,Delta Air Lines,Active,2015-01-23T16:05:00.000
9133,N652BR,CRJ-200,Skywest Airlines,Active,2015-01-20T07:23:00.000
9132,N914DN,MD-90-30,Delta Air Lines,Active,2015-01-19T15:43:00.000
9131,N724SK,CRJ-700,Skywest Airlines,Active,2015-01-19T15:19:00.000
9130,N948DN,MD-90-30,Delta Air Lines,Active,2015-01-18T16:02:00.000
9129,N957DN,MD-90-30,Delta Air Lines,Active,2015-01-16T16:14:00.000
9128,N941DN,MD-90-30,Delta Air Lines,Active,2015-01-16T16:12:00.000
9127,N960DN,MD-90-30,Delta Air Lines,Active,2015-01-15T17:48:00.000
9126,ZK-OKA,B777-300,Air New Zealand,Active,2015-01-14T07:18:00.000
9125,N66828,B737-900,United Airlines,Active,2015-01-12T17:39:00.000
9124,N940DL,MD-90-30,Delta Air Lines,Active,2015-01-11T16:30:00.000
9123,N68817,B737-900,United Airlines,Active,2015-01-10T16:46:00.000
9122,N938DN,MD-90-30,Delta Air Lines,Active,2015-01-09T15:19:00.000
9121,N370AE,C99,DHL Express (USA),Active,2015-01-09T11:52:00.000
9120,N959DN,MD-90-30,Delta Air Lines,Active,2015-01-08T18:19:00.000
9119,JA737J,B777-300,Japan Airlines,Active,2015-01-08T15:00:00.000
9118,N125SY,E170-,Skywest Airlines,Active,2015-01-07T22:02:00.000
9117,N973SW,CRJ-200,Skywest Airlines,Active,2015-01-07T21:05:00.000
9116,N298SW,EMB-120,Skywest Airlines,Inactive,2015-01-07T16:48:00.000
9115,N911DA,MD-90-30,Delta Air Lines,Active,2015-01-07T15:34:00.000
9114,N740CK,B747-400,Kalitta Air,Active,2015-01-06T22:52:00.000
9113,N679SA,CRJ-200,Skywest Airlines,Active,2015-01-06T05:59:00.000
9112,N953DN,MD-90-30,Delta Air Lines,Active,2015-01-05T15:24:00.000
9111,N927SW,CRJ-200,Skywest Airlines,Active,2015-01-04T10:36:00.000
9100,N106SY,EMB-170,Skywest Airlines,Active,2015-01-02T13:05:00.000
9099,N116SY,E175-,Skywest Airlines,Active,2015-01-01T09:08:00.000
9098,N127SY,EMB-170,Skywest Airlines,Active,2014-12-31T17:35:00.000
9097,488UA,A320-200,United Airlines,Active,2014-12-31T16:00:00.000
9096,ZK-OKD,B777-200,Air New Zealand,Active,2014-12-31T07:07:00.000
9095,347NW,A320-200,Delta Air Lines,Active,2014-12-30T19:51:00.000
9094,604CZ,EMB-170,Compass Airlines,Active,2014-12-30T15:29:00.000
9093,609CZ,EMB-170,Compass Airlines,Active,2014-12-30T15:27:00.000
9092,N657FE,A300-600,Federal Express,Active,2014-12-30T06:17:00.000
9091,N337NW,A320-200,Delta Air Lines,Active,2014-12-29T16:22:00.000
9081,N332NB,A319-,Delta Air Lines,Active,2014-12-25T17:22:00.000
9080,N362,B767-300,American Airlines,Active,2014-12-25T15:32:00.000
9079,N975SW,CRJ-200,Skywest Airlines,Active,2014-12-25T05:53:00.000
9078,N483UA,A320-200,United Airlines,Active,2014-12-24T19:20:00.000
9077,N386DL,B737-900,Delta Air Lines,Active,2014-12-24T14:50:00.000
9076,N817UA,A319-,United Airlines,Active,2014-12-24T08:26:00.000
9075,N915,A321-200,US Airways,Inactive,2014-12-24T05:24:00.000
9074,N561JB,A320-200,JetBlue Airways,Active,2014-12-22T20:54:00.000
9073,N790SK,E175-,Skywest Airlines,Active,2014-12-22T19:31:00.000
9072,N391HA,A330-200,Hawaiian Airlines,Active,2014-12-22T18:10:00.000
9071,N904AM,B737-700,Aeromexico,Active,2014-12-22T16:57:00.000
9051,N934SW,CRJ-200,Skywest Airlines,Active,2014-12-20T10:51:00.000
9044,N8316H,B737-800,Southwest Airlines,Active,2014-12-18T17:45:00.000
9043,ZK-OKG,B777-200,Air New Zealand,Active,2014-12-17T07:35:00.000
9042,N971UW,EMB-190,US Airways,Inactive,2014-12-17T05:18:00.000
9041,HL7619,B747-400,Asiana Airlines,Active,2014-12-16T19:19:00.000
9040,N826UA,A319-,United Airlines,Active,2014-12-16T16:44:00.000
9039,N815UA,A319-,United Airlines,Active,2014-12-16T16:43:00.000
9038,N673FE,A300-600,Federal Express,Active,2014-12-16T08:58:00.000
9037,N585US,A321-200,US Airways,Inactive,2014-12-15T05:29:00.000
9036,N699BR,CRJ-200,Skywest Airlines,Active,2014-12-14T21:42:00.000
9035,N76055,B767-400ER,United Airlines,Active,2014-12-14T20:26:00.000
9034,N3740C,B737-800,Delta Air Lines,Active,2014-12-14T15:38:00.000
9033,N830DN,B737-900,Delta Air Lines,Active,2014-12-14T15:36:00.000
9032,N919CA,B747-400,National Airlines,Active,2014-12-13T10:42:00.000
9031,JA734J,B777-300,Japan Airlines,Active,2014-12-11T15:54:00.000
9019,N582US,A321-200,US Airways,Inactive,2014-12-08T05:15:00.000
9018,N2512,B777-300,United Airlines,Active,2014-12-05T21:27:00.000
9017,N103SY,EMB-170,Skywest Airlines,Active,2014-12-05T20:42:00.000
9016,JA739J,B777-300,Japan Airlines,Active,2014-12-04T17:47:00.000
9015,N114SY,EMB-170,Skywest Airlines,Active,2014-12-03T19:40:00.000
9014,N829DN,B737-900,Delta Air Lines,Active,2014-12-02T15:00:00.000
9013,N928EV,CRJ-200,Skywest Airlines,Active,2014-12-02T07:52:00.000
9012,N788SK,CRJ-700,Skywest Airlines,Active,2014-12-01T12:23:00.000
9011,ZK-OKQ,B777-300,Air New Zealand,Active,2014-11-30T10:11:00.000
8996,ZK-OKN,B777-300,Air New Zealand,Active,2014-11-29T10:23:00.000
8995,N7742B,B737-700,Southwest Airlines,Active,2014-11-28T20:55:00.000
8994,N825DN,B737-900,Delta Air Lines,Active,2014-11-28T14:45:00.000
8993,N103SW,B737-200,Skywest Airlines,Inactive,2014-11-27T16:00:00.000
8992,N755SK,CRJ-700,Skywest Airlines,Active,2014-11-27T11:39:00.000
8991,N392DA,B737-800,Delta Air Lines,Active,2014-11-26T17:20:00.000
8972,N20904,B787-8,United Airlines,Active,2014-11-24T07:04:00.000
8971,N113SY,EMB-170,Skywest Airlines,Active,2014-11-23T09:32:00.000
8956,N824DN,B737-900,Delta Air Lines,Active,2014-11-18T15:08:00.000
8955,N912UW,A321-200,US Airways,Inactive,2014-11-18T05:12:00.000
8954,N135SY,EMB-170,Skywest Airlines,Active,2014-11-17T20:26:00.000
8953,ZK-OKO,B777-300,Air New Zealand,Active,2014-11-17T06:49:00.000
8952,N584UW,A321-200,US Airways,Inactive,2014-11-17T05:24:00.000
8951,N793JB,A320-200,JetBlue Airways,Active,2014-11-16T15:55:00.000
8934,N826DN,B737-900,Delta Air Lines,Active,2014-11-12T21:58:00.000
8933,N117SY,EMB-170,Skywest Airlines,Active,2014-11-12T21:28:00.000
8932,N744CK,B747-400,Kalitta Air,Active,2014-11-12T11:54:00.000
8931,N965SK,CRJ-200,Skywest Airlines,Active,2014-11-11T14:31:00.000
8928,OY-KBM,A340-300,SAS Airlines,Active,2014-11-05T18:52:00.000
8927,LX-VCH,B747-8F,Swissport Cargo Services,Active,2014-11-04T12:34:00.000
8926,N466SW,CRJ-200,Skywest Airlines,Active,2014-11-04T09:44:00.000
8925,N743SK,CRJ-700,Skywest Airlines,Active,2014-11-04T06:55:00.000
8924,N816DN,B737-900,Delta Air Lines,Active,2014-11-03T14:45:00.000
8923,N110SY,EMB-170,Skywest Airlines,Active,2014-11-03T09:51:00.000
8922,N9VSWJ,B777-300,Singapore Airlines,Active,2014-11-03T09:39:00.000
8921,N560SW,EMB-120,Skywest Airlines,Inactive,2014-11-01T12:16:00.000
8920,N795SK,CRJ-700,Skywest Airlines,Active,2014-10-31T14:26:00.000
8919,LXVCC,B747-8F,Cargolux Airlines,Active,2014-10-31T11:22:00.000
8918,N3752,B737-800,Delta Air Lines,Active,2014-10-30T17:48:00.000
8917,N8615,B737-800,Southwest Airlines,Active,2014-10-29T18:31:00.000
8916,N766SK,CRJ-700,Skywest Airlines,Active,2014-10-28T18:07:00.000
8915,B6537,A330-200,China Eastern,Active,2014-10-28T13:30:00.000
8914,N716SK,CRJ-700,Skywest Airlines,Active,2014-10-28T07:05:00.000
8913,N359NW,A320-200,Delta Air Lines,Active,2014-10-27T17:19:00.000
8912,N67052,B767-400ER,United Airlines,Active,2014-10-27T10:37:00.000
8911,N691DL,B757-200,Delta Air Lines,Active,2014-10-26T08:15:00.000
8902,DAIMJ,A380-800,Lufthansa German Airlines,Active,2014-10-20T13:08:00.000
8901,N742CK,B747-400,Kalitta Air,Active,2014-10-18T11:58:00.000
8900,N813DN,B737-900,Delta Air Lines,Active,2014-10-17T15:47:00.000
8899,N107SY,EMB-170,Skywest Airlines,Active,2014-10-15T18:44:00.000
8898,N336NW,A320-200,Delta Air Lines,Active,2014-10-15T17:43:00.000
8897,N822DN,B737-900,Delta Air Lines,Active,2014-10-14T19:26:00.000
8896,N3822D,B737-900,Delta Air Lines,Active,2014-10-13T18:31:00.000
8895,N939SW,CRJ-200,Skywest Airlines,Active,2014-10-13T14:32:00.000
8894,ZK-OKR,B777-300,Air New Zealand,Active,2014-10-12T06:46:00.000
8893,N932EV,CRJ-200,Skywest Airlines,Active,2014-10-11T12:43:00.000
8892,N693BR,CRJ-200,Skywest Airlines,Active,2014-10-10T22:29:00.000
8891,N874AS,CRJ-200,Skywest Airlines,Active,2014-10-10T06:53:00.000
8873,B76054,B767-400ER,United Airlines,Active,2014-10-08T15:49:00.000
8872,N913UW,A321-200,US Airways,Inactive,2014-10-07T05:05:00.000
8871,N929SW,CRJ-200,Skywest Airlines,Active,2014-10-05T20:35:00.000
8855,N801DN,B737-900,Delta Air Lines,Active,2014-10-04T17:07:00.000
8854,N436CZ,EMB-170,Compass Airlines,Active,2014-10-04T17:04:00.000
8853,N933LR,CRJ-900,Mesa Airlines,Active,2014-10-04T13:11:00.000
8852,N809DN,B737-900,Delta Air Lines,Active,2014-10-03T16:03:00.000
8851,N805FD,A310-200,Federal Express,Active,2014-10-03T15:59:00.000
8834,N354NW,A320-200,Delta Air Lines,Active,2014-10-01T18:22:00.000
8833,N3746H,B737-800,Delta Air Lines,Active,2014-10-01T18:21:00.000
8832,N821DN,B737-900,Delta Air Lines,Active,2014-09-30T17:22:00.000
8831,N426FE,A310-300,Federal Express,Active,2014-09-30T08:11:00.000
8813,ZK-OKM,B777-300,Air New Zealand,Active,2014-09-27T08:48:00.000
8812,N696SW,CRJ-200,Skywest Airlines,Inactive,2014-09-26T12:34:00.000
8811,N494CA,CRJ-200,Skywest Airlines,Active,2014-09-26T05:52:00.000
8791,N586UW,A321-200,US Airways,Inactive,2014-09-23T11:12:00.000
8773,N963WN,B737-700,Southwest Airlines,Active,2014-09-18T19:36:00.000
8772,N773D,B737-800,Delta Air Lines,Active,2014-09-16T15:31:00.000
8771,N580UW,A321-200,US Airways,Inactive,2014-09-14T05:21:00.000
8765,N750SK,CRJ-700,Skywest Airlines,Active,2014-09-09T15:36:00.000
8764,N980SW,CRJ-200,Skywest Airlines,Active,2014-09-09T06:42:00.000
8763,N740SK,CRJ-700,Skywest Airlines,Active,2014-09-08T18:34:00.000
8762,N118SY,EMB-170,Skywest Airlines,Active,2014-09-07T22:40:00.000
8761,N69829,B737-900,United Airlines,Active,2014-09-07T22:09:00.000
8760,N810DN,B737-900,Delta Air Lines,Active,2014-09-07T16:43:00.000
8759,BKQP,B777-300,Cathay Pacific,Active,2014-09-07T15:01:00.000
8758,N961SW,CRJ-200,Skywest Airlines,Active,2014-09-07T12:55:00.000
8757,7777,B777-300,Philippine Airlines,Active,2014-09-07T03:59:00.000
8756,N431UA,A320-200,United Airlines,Active,2014-09-06T19:30:00.000
8755,N952CA,B747-400,Total Airport Services,Active,2014-09-06T14:14:00.000
8754,N713SK,CRJ-700,Skywest Airlines,Active,2014-09-05T21:25:00.000
8753,N567SW,EMB-120,Skywest Airlines,Inactive,2014-09-05T15:50:00.000
8752,N321NB,A319-,Delta Air Lines,Active,2014-09-05T15:47:00.000
8751,N817DN,B737-900,Delta Air Lines,Active,2014-09-04T16:19:00.000
8733,N665DN,B757-200,Delta Air Lines,Active,2014-08-30T15:42:00.000
8732,N823DN,B737-900,Delta Air Lines,Active,2014-08-30T15:41:00.000
8731,CN-RNT,B767-300,Signature Flight Support,Active,2014-08-27T14:44:00.000
8722,N818DA,B737-900,Delta Air Lines,Active,2014-08-24T14:40:00.000
8721,N405UA,A320-200,United Airlines,Active,2014-08-23T19:14:00.000
8720,N464UA,A320-200,United Airlines,Active,2014-08-23T19:05:00.000
8719,N448UA,A320-200,United Airlines,Active,2014-08-21T18:42:00.000
8718,N822UA,A319-,United Airlines,Active,2014-08-21T18:41:00.000
8717,N413,B737-700,Southwest Airlines,Active,2014-08-20T13:50:00.000
8716,N759SW,B737-700,Southwest Airlines,Active,2014-08-19T17:28:00.000
8715,N815DN,B737-900,Delta Air Lines,Active,2014-08-19T16:16:00.000
8714,N812DN,B737-900,Delta Air Lines,Active,2014-08-19T16:15:00.000
8713,N811DZ,B737-900,Delta Air Lines,Active,2014-08-19T00:21:00.000
8712,N7702A,B737-700,Southwest Airlines,Active,2014-08-17T19:46:00.000
8711,DAIMK,A380-800,Lufthansa German Airlines,Active,2014-08-15T17:41:00.000
8693,N578UW,A321-200,US Airways,Inactive,2014-08-11T05:29:00.000
8692,N915SW,CRJ-200,Skywest Airlines,Active,2014-08-09T21:37:00.000
8691,N618AS,B737-700,Alaska Airlines,Active,2014-08-09T20:43:00.000
8674,N903AR,B747-400,Total Airport Services,Active,2014-08-05T15:28:00.000
8673,N668DN,B757-200,Delta Air Lines,Active,2014-08-04T16:36:00.000
8672,N901AR,B747-400,Total Airport Services,Active,2014-08-04T15:17:00.000
8671,N745SK,CRJ-700,Skywest Airlines,Active,2014-08-02T12:32:00.000
8651,N111,B777-300,"ABM Janitorial Services - Northern California, Inc.,",Active,2014-07-29T15:12:00.000
8637,N7713,B737-700,Southwest Airlines,Active,2014-07-26T14:32:00.000
8636,HL7623,B747-8F,Korean Air Lines,Active,2014-07-26T09:23:00.000
8635,N970SW,CRJ-200,Skywest Airlines,Active,2014-07-24T14:06:00.000
8634,N783SK,CRJ-700,Skywest Airlines,Active,2014-07-23T07:00:00.000
8633,N587UW,A321-200,US Airways,Inactive,2014-07-23T05:20:00.000
8632,ZK-OKS,B777-300,Air New Zealand,Active,2014-07-22T06:54:00.000
